id,Level,Topic,Question,Option1,Option2,Option3,Option4,Correct_Option,QuestionType,QuestionData
196,20,Human Body Explorer,Which body system includes the heart and blood vessels?,Respiratory System,Skeletal System,Muscular System,Circulatory System,Circulatory System,MCQ,
197,20,Human Body Explorer,Which body system includes the brain and nerves?,Digestive System,Nervous System,Skeletal System,Respiratory System,Nervous System,MCQ,
198,20,Human Body Explorer,Why is every body system important?,They do same job,1 system is needed,help us change hair color,They work together,They work together,MCQ,
199,20,Human Body Explorer,Match the body system with its main job.,,,,,,Match,"[{""left"":""Digestive System"",""right"":""Breaks down food""},{""left"":""Respiratory System"",""right"":""Helps us breathe""},{""left"":""Circulatory System"",""right"":""Moves blood around the body""},{""left"":""Nervous System"",""right"":""Controls the body""}]"
200,20,Human Body Explorer,Match the organ with its body system.,,,,,,Match,"[{""left"":""Heart"",""right"":""Circulatory System""},{""left"":""Lungs"",""right"":""Respiratory System""},{""left"":""Stomach"",""right"":""Digestive System""},{""left"":""Brain"",""right"":""Nervous System""}]"
201,21,Human Body Explorer: Review,Which organ helps us think and learn?,Lungs,Brain,Stomach,Heart,Brain,MCQ,
202,21,Human Body Explorer: Review,The skeleton gives our body shape.,TRUE,FALSE,,,TRUE,MCQ,
203,21,Human Body Explorer: Review,Do muscles become stronger with exercise?,Yes,No,,,Yes,MCQ,
204,21,Human Body Explorer: Review,Which bone protects the brain?,Ribs,Leg Bone,Spine,Skull,Skull,MCQ,
205,21,Human Body Explorer: Review,Which drink is the best for keeping your body healthy?,Soft Drink,Energy Drink,Soda,Water,Water,MCQ,
206,21,Human Body Explorer: Review,Which body system includes the heart and blood vessels?,Circulatory System,Skeletal System,Digestive System,Respiratory System,Circulatory System,MCQ,
207,21,Human Body Explorer: Review,Why is enough sleep important?,Change color,Grow and rest,Replace exercise,Forget things,Grow and rest,MCQ,
208,21,Human Body Explorer: Review,Which organ helps us breathe?,Brain,Stomach,Lungs,Heart,Lungs,MCQ,
209,21,Human Body Explorer: Review,Match the organ with its job.,,,,,,Match,"[{""left"":""Heart"",""right"":""Pumps blood""},{""left"":""Brain"",""right"":""Controls the body""},{""left"":""Lungs"",""right"":""Help us breathe""},{""left"":""Stomach"",""right"":""Digests food""}]"
210,21,Human Body Explorer: Review,Match the body system with its main job.,,,,,,Match,"[{""left"":""Digestive System"",""right"":""Breaks down food""},{""left"":""Respiratory System"",""right"":""Helps us breathe""},{""left"":""Circulatory System"",""right"":""Moves blood around the body""},{""left"":""Nervous System"",""right"":""Controls the body""}]"
211,22,Human Body Explorer: Review,The lungs help us digest food.,TRUE,FALSE,,,FALSE,MCQ,
212,22,Human Body Explorer: Review,Should you brush your teeth twice a day?,Yes,No,,,Yes,MCQ,
213,22,Human Body Explorer: Review,Which organ helps digest food?,Lungs,Brain,Stomach,Heart,Stomach,MCQ,
214,22,Human Body Explorer: Review,Which part helps you stand upright?,Stomach,Heart,Lungs,Spine,Spine,MCQ,
215,22,Human Body Explorer: Review,Which activity helps make muscles stronger?,Exercise,Eating candy,Watching TV,Sleeping all day,Exercise,MCQ,
216,22,Human Body Explorer: Review,Which food is the healthiest choice?,Candy,Chocolate,Potato Chips,Apple,Apple,MCQ,
217,22,Human Body Explorer: Review,Which body system helps us breathe?,Skeletal System,Respiratory System,Digestive System,Muscular System,Respiratory System,MCQ,
218,22,Human Body Explorer: Review,Why is every body system important?,Hair color,Same job,One system,Work together,Work together,MCQ,
219,22,Human Body Explorer: Review,Match the bone with what it protects.,,,,,,Match,"[{""left"":""Skull"",""right"":""Brain""},{""left"":""Ribs"",""right"":""Heart and Lungs""},{""left"":""Spine"",""right"":""Spinal Cord""},{""left"":""Leg Bones"",""right"":""Support Walking""}]"
220,22,Human Body Explorer: Review,Match the healthy habit with its benefit.,,,,,,Match,"[{""left"":""Brush teeth"",""right"":""Keeps teeth clean""},{""left"":""Wash hands"",""right"":""Removes germs""},{""left"":""Exercise"",""right"":""Keeps muscles strong""},{""left"":""Drink water"",""right"":""Keeps the body hydrated""}]"
221,23,Human Body Explorer: Review,Skin is the largest organ of the human body.,TRUE,FALSE,,,TRUE,MCQ,
222,23,Human Body Explorer: Review,Can bones protect important organs?,Yes,No,,,Yes,MCQ,
223,23,Human Body Explorer: Review,Which body part connects two bones together?,Heart,Joint,Brain,Lung,Joint,MCQ,
224,23,Human Body Explorer: Review,Which organ pumps blood around the body?,Lungs,Heart,Brain,Stomach,Heart,MCQ,
225,23,Human Body Explorer: Review,Which activity uses many muscles?,Watching TV,Running,Sleeping,Reading a book,Running,MCQ,
226,23,Human Body Explorer: Review,What should you do before eating?,Play games,Wash your hands,Watch TV,Jump around,Wash your hands,MCQ,
227,23,Human Body Explorer: Review,Which body system includes the brain and nerves?,Digestive System,Skeletal System,Nervous System,Respiratory System,Nervous System,MCQ,
228,23,Human Body Explorer: Review,Which organ belongs to the digestive system?,Heart,Lungs,Stomach,Brain,Stomach,MCQ,
229,23,Human Body Explorer: Review,Match the organ with its body system.,,,,,,Match,"[{""left"":""Heart"",""right"":""Circulatory System""},{""left"":""Lungs"",""right"":""Respiratory System""},{""left"":""Brain"",""right"":""Nervous System""},{""left"":""Stomach"",""right"":""Digestive System""}]"
230,23,Human Body Explorer: Review,Match the body part with its main function.,,,,,,Match,"[{""left"":""Muscles"",""right"":""Help us move""},{""left"":""Skeleton"",""right"":""Supports the body""},{""left"":""Skin"",""right"":""Protects the body""},{""left"":""Brain"",""right"":""Controls the body""}]"
231,24,Earth Explorer,A mountain is higher than a hill.,TRUE,FALSE,,,TRUE,MCQ,
232,24,Earth Explorer,An island is completely surrounded by water.,TRUE,FALSE,,,TRUE,MCQ,
233,24,Earth Explorer,Can rivers flow into oceans?,Yes,No,,,Yes,MCQ,
234,24,Earth Explorer,Which landform is the highest?,Mountain,Island,Valley,Plain,Mountain,MCQ,
235,24,Earth Explorer,Which landform is mostly flat?,Plain,Mountain,Hill,Valley,Plain,MCQ,
236,24,Earth Explorer,Which landform is surrounded by water on all sides?,Island,Hill,Desert,Valley,Island,MCQ,
237,24,Earth Explorer,Which landform is covered mostly with sand?,Desert,River,Ocean,Forest,Desert,MCQ,
238,24,Earth Explorer,Where does a river usually flow?,Lake or ocean,Sky,Mountain,Volcano,Lake or ocean,MCQ,
239,24,Earth Explorer,Match the landform with its description.,,,,,,Match,"[{""left"":""Mountain"",""right"":""Very high land""},{""left"":""Plain"",""right"":""Flat land""},{""left"":""Island"",""right"":""Land surrounded by water""},{""left"":""Valley"",""right"":""Low land between mountains""}]"
240,24,Earth Explorer,Match the landform with its feature.,,,,,,Match,"[{""left"":""Desert"",""right"":""Dry and sandy""},{""left"":""River"",""right"":""Flowing water""},{""left"":""Ocean"",""right"":""Largest body of salt water""},{""left"":""Hill"",""right"":""Lower than a mountain""}]"
241,25,Earth Explorer,Rocks are found naturally on Earth.,TRUE,FALSE,,,TRUE,MCQ,
242,25,Earth Explorer,All rocks are soft.,TRUE,FALSE,,,FALSE,MCQ,
243,25,Earth Explorer,Can rocks be different in color and size?,Yes,No,,,Yes,MCQ,
244,25,Earth Explorer,Which of these is a rock?,Paper,Granite,Plastic,Glass,Granite,MCQ,
245,25,Earth Explorer,What are minerals found in?,Trees,Rivers,Clouds,Rocks,Rocks,MCQ,
246,25,Earth Explorer,Which material is commonly used to build houses?,Cotton,Plastic,Stone,Paper,Stone,MCQ,
247,25,Earth Explorer,Which of these is the hardest natural mineral?,Gold,Diamond,Sand,Coal,Diamond,MCQ,
248,25,Earth Explorer,Why are rocks useful?,Building,Tree growth,Rain making,Electricity,Building,MCQ,
249,25,Earth Explorer,Match the rock or mineral with its use.,,,,,,Match,"[{""left"":""Granite"",""right"":""Building stone""},{""left"":""Diamond"",""right"":""Jewelry""},{""left"":""Coal"",""right"":""Fuel""},{""left"":""Sand"",""right"":""Making glass""}]"
250,25,Earth Explorer,Match the material with its description.,,,,,,Match,"[{""left"":""Rock"",""right"":""Natural solid material""},{""left"":""Mineral"",""right"":""Found inside rocks""},{""left"":""Coal"",""right"":""Used as fuel""},{""left"":""Diamond"",""right"":""Very hard mineral""}]"
251,26,Earth Explorer,Soil helps plants grow.,TRUE,FALSE,,,TRUE,MCQ,
252,26,Earth Explorer,Seeds can grow without soil in most natural environments.,TRUE,FALSE,,,FALSE,MCQ,
253,26,Earth Explorer,Does soil contain tiny living things?,Yes,No,,,Yes,MCQ,
254,26,Earth Explorer,Which type of soil is best for growing most plants?,Gravel,Sand,Clay,Loam,Loam,MCQ,
255,26,Earth Explorer,Which type of soil lets water pass through quickly?,Sand,Mud,Clay,Loam,Sand,MCQ,
256,26,Earth Explorer,Which type of soil holds the most water?,Loam,Clay,Gravel,Sand,Clay,MCQ,
257,26,Earth Explorer,Which animal helps make soil healthier?,Eagle,Dolphin,Earthworm,Lion,Earthworm,MCQ,
258,26,Earth Explorer,Why is soil important?,Cloud making,River movement,Plant growth,Sunlight,Plant growth,MCQ,
259,26,Earth Explorer,Match the soil type with its feature.,,,,,,Match,"[{""left"":""Sand"",""right"":""Drains water quickly""},{""left"":""Clay"",""right"":""Holds water well""},{""left"":""Loam"",""right"":""Best for most plants""},{""left"":""Gravel"",""right"":""Contains large stones""}]"
260,26,Earth Explorer,Match the soil item with its description.,,,,,,Match,"[{""left"":""Earthworm"",""right"":""Lives in soil""},{""left"":""Compost"",""right"":""Makes soil richer""},{""left"":""Roots"",""right"":""Absorb water from soil""},{""left"":""Soil"",""right"":""Supports plant growth""}]"
261,27,Earth Explorer,A volcano can erupt and release lava.,TRUE,FALSE,,,TRUE,MCQ,
262,27,Earth Explorer,Lava is cold when it comes out of a volcano.,TRUE,FALSE,,,FALSE,MCQ,
263,27,Earth Explorer,Can volcanoes change the shape of the land?,Yes,No,,,Yes,MCQ,
264,27,Earth Explorer,What is hot melted rock called after it comes out of a volcano?,Sand,Steam,Lava,Soil,Lava,MCQ,
265,27,Earth Explorer,What is hot melted rock called while it is inside the Earth?,Smoke,Rock,Magma,Lava,Magma,MCQ,
266,27,Earth Explorer,Where is magma found?,In rivers,Inside the Earth,On trees,In clouds,Inside the Earth,MCQ,
267,27,Earth Explorer,What happens during a volcanic eruption?,Lava and ash,Ocean disappears,Trees fly,Snow falls,Lava and ash,MCQ,
268,27,Earth Explorer,Which action is safest during a volcanic eruption?,Follow orders,Hide nearby,Near lava,Touch lava,Follow orders,MCQ,
269,27,Earth Explorer,Match the volcano word with its meaning.,,,,,,Match,"[{""left"":""Magma"",""right"":""Melted rock inside Earth""},{""left"":""Lava"",""right"":""Melted rock outside Earth""},{""left"":""Ash"",""right"":""Fine powder from an eruption""},{""left"":""Crater"",""right"":""Opening at the top of a volcano""}]"
270,27,Earth Explorer,Match the volcano part with its description.,,,,,,Match,"[{""left"":""Crater"",""right"":""Top opening""},{""left"":""Magma Chamber"",""right"":""Stores magma underground""},{""left"":""Lava"",""right"":""Flows on Earth's surface""},{""left"":""Ash Cloud"",""right"":""Rises into the sky after an eruption""}]"
271,28,Earth Explorer,An earthquake is the shaking of the ground.,TRUE,FALSE,,,TRUE,MCQ,
272,28,Earth Explorer,Earthquakes happen because of the weather.,TRUE,FALSE,,,FALSE,MCQ,
273,28,Earth Explorer,Should you stay calm during an earthquake?,Yes,No,,,Yes,MCQ,
274,28,Earth Explorer,What should you do during an earthquake indoors?,Drop-Cover-Hold,Elevator,Window,Tree,Drop-Cover-Hold,MCQ,
275,28,Earth Explorer,Which place is safest after an earthquake?,Tall building,Bridge,Open area,Damaged house,Open area,MCQ,
276,28,Earth Explorer,What can happen during a strong earthquake?,Buildings shake,Mountains melt,Flying fish,Sun disappears,Buildings shake,MCQ,
277,28,Earth Explorer,Why is an emergency kit useful?,Stop earthquakes,Predict earthquakes,Weather change,Emergency help,Emergency help,MCQ,
278,28,Earth Explorer,Which item is good to keep in an emergency kit?,Candy Wrapper,Video Game,Toy Car,Flashlight,Flashlight,MCQ,
279,28,Earth Explorer,Match the earthquake safety action with its purpose.,,,,,,Match,"[{""left"":""Drop"",""right"":""Get low to the ground""},{""left"":""Cover"",""right"":""Protect your head and body""},{""left"":""Hold On"",""right"":""Stay under shelter until shaking stops""},{""left"":""Emergency Kit"",""right"":""Provides important supplies""}]"
280,28,Earth Explorer,Match the emergency item with its use.,,,,,,Match,"[{""left"":""Flashlight"",""right"":""Provides light""},{""left"":""First Aid Kit"",""right"":""Treats small injuries""},{""left"":""Bottle of Water"",""right"":""Drinking""},{""left"":""Whistle"",""right"":""Calls for help""}]"
281,29,Earth Explorer: Review,Which landform is the highest?,Mountain,Island,Valley,Plain,Mountain,MCQ,
282,29,Earth Explorer: Review,Rocks are found naturally on Earth.,TRUE,FALSE,,,TRUE,MCQ,
283,29,Earth Explorer: Review,Which soil is best for growing most plants?,Sand,Loam,Gravel,Clay,Loam,MCQ,
284,29,Earth Explorer: Review,What is hot melted rock called after it comes out of a volcano?,Sand,Soil,Lava,Steam,Lava,MCQ,
285,29,Earth Explorer: Review,An earthquake is the shaking of the ground.,TRUE,FALSE,,,TRUE,MCQ,
286,29,Earth Explorer: Review,Which landform is surrounded by water on all sides?,Island,Hill,Desert,Valley,Island,MCQ,
287,29,Earth Explorer: Review,Which animal helps make soil healthier?,Earthworm,Dolphin,Eagle,Lion,Earthworm,MCQ,
288,29,Earth Explorer: Review,What should you do during an earthquake indoors?,Drop-Cover-Hold,Window,Run outside,Elevator,Drop-Cover-Hold,MCQ,
289,29,Earth Explorer: Review,Match the landform with its description.,,,,,,Match,"[{""left"":""Mountain"",""right"":""Very high land""},{""left"":""Plain"",""right"":""Flat land""},{""left"":""Island"",""right"":""Land surrounded by water""},{""left"":""Valley"",""right"":""Low land between mountains""}]"
290,29,Earth Explorer: Review,Match the volcano word with its meaning.,,,,,,Match,"[{""left"":""Magma"",""right"":""Melted rock inside Earth""},{""left"":""Lava"",""right"":""Melted rock outside Earth""},{""left"":""Ash"",""right"":""Fine powder from an eruption""},{""left"":""Crater"",""right"":""Opening at the top of a volcano""}]"
291,30,Earth Explorer: Review,An island is completely surrounded by water.,TRUE,FALSE,,,TRUE,MCQ,
292,30,Earth Explorer: Review,Which material is commonly used to build houses?,Cotton,Paper,Plastic,Stone,Stone,MCQ,
293,30,Earth Explorer: Review,Does soil contain tiny living things?,Yes,No,,,Yes,MCQ,
294,30,Earth Explorer: Review,What is hot melted rock called while it is inside the Earth?,Magma,Rock,Smoke,Lava,Magma,MCQ,
295,30,Earth Explorer: Review,Should you stay calm during an earthquake?,Yes,No,,,Yes,MCQ,
296,30,Earth Explorer: Review,Which landform is mostly flat?,Mountain,Hill,Valley,Plain,Plain,MCQ,
297,30,Earth Explorer: Review,Which type of soil holds the most water?,Gravel,Sand,Clay,Loam,Clay,MCQ,
298,30,Earth Explorer: Review,Which item is good to keep in an emergency kit?,Video Game,Toy Car,Flashlight,Candy Wrapper,Flashlight,MCQ,
299,30,Earth Explorer: Review,Match the rock or mineral with its use.,,,,,,Match,"[{""left"":""Granite"",""right"":""Building stone""},{""left"":""Diamond"",""right"":""Jewelry""},{""left"":""Coal"",""right"":""Fuel""},{""left"":""Sand"",""right"":""Making glass""}]"
300,30,Earth Explorer: Review,Match the earthquake safety action with its purpose.,,,,,,Match,"[{""left"":""Drop"",""right"":""Get low to the ground""},{""left"":""Cover"",""right"":""Protect your head and body""},{""left"":""Hold On"",""right"":""Stay under shelter until shaking stops""},{""left"":""Emergency Kit"",""right"":""Provides important supplies""}]"
301,31,Earth Explorer: Review,A valley is low land between mountains.,TRUE,FALSE,,,TRUE,MCQ,
302,31,Earth Explorer: Review,Which of these is a natural solid material found on Earth?,Glass,Plastic,Paper,Rock,Rock,MCQ,
303,31,Earth Explorer: Review,"""Which soil is made from a mixture of sand, clay and organic matter?""",Stone,Rock,Loam,Gravel,Loam,MCQ,
304,31,Earth Explorer: Review,What comes out of a volcano during an eruption?,Ice,Lava,Snow,Rain,Lava,MCQ,
305,31,Earth Explorer: Review,What should you do during an earthquake indoors?,Elevator,Run outside,Drop-Cover-Hold,Window,Drop-Cover-Hold,MCQ,
306,31,Earth Explorer: Review,Which landform contains a large amount of salt water?,Hill,Valley,Ocean,River,Ocean,MCQ,
307,31,Earth Explorer: Review,Which mineral is known as one of the hardest natural materials?,Diamond,Sand,Clay,Coal,Diamond,MCQ,
308,31,Earth Explorer: Review,Why is soil important for plants?,It provides nutrients,It makes sunlight,It creates clouds,It produces wind,It provides nutrients,MCQ,
309,31,Earth Explorer: Review,Match the landform with its feature.,,,,,,Match,"[{""left"":""Desert"",""right"":""Dry sandy area""},{""left"":""River"",""right"":""Flowing water""},{""left"":""Island"",""right"":""Land surrounded by water""},{""left"":""Mountain"",""right"":""High landform""}]"
310,31,Earth Explorer: Review,Match the Earth feature with its description.,,,,,,Match,"[{""left"":""Volcano"",""right"":""Opening that releases lava""},{""left"":""Earthquake"",""right"":""Shaking of the ground""},{""left"":""Soil"",""right"":""Supports plant growth""},{""left"":""Rock"",""right"":""Natural solid material""}]"
311,32,Water World,Water cycle moves water on Earth.,TRUE,FALSE,,,TRUE,MCQ,
312,32,Water World,The Sun helps water evaporate.,TRUE,FALSE,,,TRUE,MCQ,
313,32,Water World,Can clouds make rain?,Yes,No,,,Yes,MCQ,
314,32,Water World,Water turns into vapor by?,Freezing,Melting,Evaporation,Flowing,Evaporation,MCQ,
315,32,Water World,Water vapor forms?,Rocks,Plants,Soil,Clouds,Clouds,MCQ,
316,32,Water World,Water falls from clouds as?,Rain,Wind,Snow,Smoke,Rain,MCQ,
317,32,Water World,What heats water?,Star,Sun,Cloud,Moon,Sun,MCQ,
318,32,Water World,Water collects in?,Air,Rocks,Sky,Oceans,Oceans,MCQ,
319,32,Water World,Match the water cycle step.,,,,,,Match,"[{""left"":""Evaporation"",""right"":""Water vapor""},{""left"":""Condensation"",""right"":""Cloud making""},{""left"":""Rainfall"",""right"":""Water drops""},{""left"":""Collection"",""right"":""Water storage""}]"
320,32,Water World,Match the water cycle part.,,,,,,Match,"[{""left"":""Sun"",""right"":""Heat source""},{""left"":""Cloud"",""right"":""Water drops""},{""left"":""Rain"",""right"":""Falling water""},{""left"":""Ocean"",""right"":""Water store""}]"
321,33,Water World,Rivers contain moving water.,TRUE,FALSE,,,TRUE,MCQ,
322,33,Water World,Fresh water has salt.,TRUE,FALSE,,,FALSE,MCQ,
323,33,Water World,Can people use river water?,Yes,No,,,Yes,MCQ,
324,33,Water World,Which is fresh water?,Sea,Wave,River,Ocean,River,MCQ,
325,33,Water World,Where do rivers flow?,Upward,Downhill,Backward,Skyward,Downhill,MCQ,
326,33,Water World,Which stores fresh water?,Sea,Wave,Lake,Ocean,Lake,MCQ,
327,33,Water World,Rivers provide water for?,Clouds,Sun,Stars,People,People,MCQ,
328,33,Water World,What flows in a river?,Smoke,Sand,Air,Water,Water,MCQ,
329,33,Water World,Match the water source.,,,,,,Match,"[{""left"":""River"",""right"":""Fresh water""},{""left"":""Lake"",""right"":""Water storage""},{""left"":""Stream"",""right"":""Small river""},{""left"":""Spring"",""right"":""Water source""}]"
330,33,Water World,Match the water body.,,,,,,Match,"[{""left"":""River"",""right"":""Flowing water""},{""left"":""Lake"",""right"":""Still water""},{""left"":""Pond"",""right"":""Small lake""},{""left"":""Stream"",""right"":""Small flow""}]"
331,34,Water World,Oceans contain salt water.,TRUE,FALSE,,,TRUE,MCQ,
332,34,Water World,Ocean water is drinkable.,TRUE,FALSE,,,FALSE,MCQ,
333,34,Water World,Do fish live in oceans?,Yes,No,,,Yes,MCQ,
334,34,Water World,Which is a large water body?,Pond,River,Stream,Ocean,Ocean,MCQ,
335,34,Water World,Which animal lives in oceans?,Cat,Cow,Whale,Bird,Whale,MCQ,
336,34,Water World,Ocean water contains?,Salt,Oil,Milk,Sugar,Salt,MCQ,
337,34,Water World,Which moves on ocean water?,Trees,Waves,Rocks,Clouds,Waves,MCQ,
338,34,Water World,Coral reefs are found in?,Mountain,Ocean,Desert,Forest,Ocean,MCQ,
339,34,Water World,Match the ocean animal.,,,,,,Match,"[{""left"":""Whale"",""right"":""Large animal""},{""left"":""Fish"",""right"":""Swims water""},{""left"":""Dolphin"",""right"":""Sea animal""},{""left"":""Turtle"",""right"":""Ocean animal""}]"
340,34,Water World,Match the ocean feature.,,,,,,Match,"[{""left"":""Wave"",""right"":""Moving water""},{""left"":""Ocean"",""right"":""Salt water""},{""left"":""Coral"",""right"":""Sea home""},{""left"":""Beach"",""right"":""Sandy shore""}]"
341,35,Water World,Water pollution makes water dirty.,TRUE,FALSE,,,TRUE,MCQ,
342,35,Water World,Plastic can pollute water.,TRUE,FALSE,,,TRUE,MCQ,
343,35,Water World,Can polluted water harm animals?,Yes,No,,,Yes,MCQ,
344,35,Water World,Which causes water pollution?,Plastic,Sun,Clouds,Plants,Plastic,MCQ,
345,35,Water World,Dirty water is called?,Clean water,Rainwater,Pollution,Freshwater,Pollution,MCQ,
346,35,Water World,Which should not enter rivers?,Fish,Waste,Plants,Water,Waste,MCQ,
347,35,Water World,Oil spills harm?,Clouds,Trees,Sea life,Mountains,Sea life,MCQ,
348,35,Water World,Clean water helps?,Smoke,Dust,Noise,Health,Health,MCQ,
349,35,Water World,Match the pollution cause.,,,,,,Match,"[{""left"":""Plastic"",""right"":""Waste""},{""left"":""Oil"",""right"":""Spill""},{""left"":""Chemicals"",""right"":""Pollution""},{""left"":""Trash"",""right"":""Litter""}]"
350,35,Water World,Match the clean water action.,,,,,,Match,"[{""left"":""Recycle"",""right"":""Reduce waste""},{""left"":""Clean rivers"",""right"":""Save water""},{""left"":""No plastic"",""right"":""Protect water""},{""left"":""Plant trees"",""right"":""Help nature""}]"
351,36,Water World,Saving water is important.,TRUE,FALSE,,,TRUE,MCQ,
352,36,Water World,We should waste water.,TRUE,FALSE,,,FALSE,MCQ,
353,36,Water World,Can we reuse water?,Yes,No,,,Yes,MCQ,
354,36,Water World,How can we save water?,Waste water,Spill water,Close taps,Open taps,Close taps,MCQ,
355,36,Water World,Which saves water?,Short shower,Open tap,Long shower,Water waste,Short shower,MCQ,
356,36,Water World,Rainwater can be?,Wasted,Burned,Hidden,Collected,Collected,MCQ,
357,36,Water World,Why save water?,Create smoke,Heat air,Protect Earth,Make noise,Protect Earth,MCQ,
358,36,Water World,Who should save water?,Nobody,Clouds,Everyone,Animals,Everyone,MCQ,
359,36,Water World,Match the water saving action.,,,,,,Match,"[{""left"":""Close tap"",""right"":""Save water""},{""left"":""Reuse water"",""right"":""Reduce waste""},{""left"":""Fix leaks"",""right"":""Stop loss""},{""left"":""Collect rain"",""right"":""Store water""}]"
360,36,Water World,Match the water use.,,,,,,Match,"[{""left"":""Drinking"",""right"":""Daily need""},{""left"":""Washing"",""right"":""Cleaning""},{""left"":""Plants"",""right"":""Watering""},{""left"":""Cooking"",""right"":""Food use""}]"
361,37,Water World: Review,Water turns into vapor by?,Freezing,Flowing,Evaporation,Melting,Evaporation,MCQ,
362,37,Water World: Review,Fresh water has salt.,TRUE,FALSE,,,FALSE,MCQ,
363,37,Water World: Review,Which animal lives in oceans?,Cow,Cat,Whale,Bird,Whale,MCQ,
364,37,Water World: Review,Plastic causes water?,Pollution,Growth,Cleaning,Heat,Pollution,MCQ,
365,37,Water World: Review,We should save water.,TRUE,FALSE,,,TRUE,MCQ,
366,37,Water World: Review,Water falls from clouds as?,Smoke,Wind,Sand,Rain,Rain,MCQ,
367,37,Water World: Review,Which stores fresh water?,Sea,Wave,Lake,Ocean,Lake,MCQ,
368,37,Water World: Review,How can we save water?,Close taps,Open taps,Waste water,Spill water,Close taps,MCQ,
369,37,Water World: Review,Match the water cycle step.,,,,,,Match,"[{""left"":""Evaporation"",""right"":""Water vapor""},{""left"":""Condensation"",""right"":""Cloud making""},{""left"":""Rainfall"",""right"":""Water drops""},{""left"":""Collection"",""right"":""Water storage""}]"
370,37,Water World: Review,Match the ocean feature.,,,,,,Match,"[{""left"":""Ocean"",""right"":""Salt water""},{""left"":""Wave"",""right"":""Moving water""},{""left"":""Coral"",""right"":""Sea home""},{""left"":""Beach"",""right"":""Sandy shore""}]"
371,38,Water World: Review,Water turns into vapor by?,Flowing,Evaporation,Melting,Freezing,Evaporation,MCQ,
372,38,Water World: Review,Fresh water has salt.,TRUE,FALSE,,,FALSE,MCQ,
373,38,Water World: Review,Which animal lives in oceans?,Cat,Bird,Whale,Cow,Whale,MCQ,
374,38,Water World: Review,Plastic causes water?,Heat,Pollution,Growth,Cleaning,Pollution,MCQ,
375,38,Water World: Review,We should save water.,TRUE,FALSE,,,TRUE,MCQ,
376,38,Water World: Review,Water falls from clouds as?,Wind,Sand,Rain,Smoke,Rain,MCQ,
377,38,Water World: Review,Which stores fresh water?,Wave,Lake,Sea,Ocean,Lake,MCQ,
378,38,Water World: Review,How can we save water?,Close taps,Spill water,Open taps,Waste water,Close taps,MCQ,
379,38,Water World: Review,Match the water cycle step.,,,,,,Match,"[{""left"":""Evaporation"",""right"":""Water vapor""},{""left"":""Condensation"",""right"":""Cloud making""},{""left"":""Rainfall"",""right"":""Water drops""},{""left"":""Collection"",""right"":""Water storage""}]"
380,38,Water World: Review,Match the ocean feature.,,,,,,Match,"[{""left"":""Ocean"",""right"":""Salt water""},{""left"":""Wave"",""right"":""Moving water""},{""left"":""Coral"",""right"":""Sea home""},{""left"":""Beach"",""right"":""Sandy shore""}]"
381,39,Water World: Review,The Sun helps the water cycle.,TRUE,FALSE,,,TRUE,MCQ,
382,39,Water World: Review,Which is the largest water body?,River,Ocean,Pond,Lake,Ocean,MCQ,
383,39,Water World: Review,Can polluted water harm fish?,Yes,No,,,Yes,MCQ,
384,39,Water World: Review,Which action saves water?,Open tap,Close taps,Waste water,Long shower,Close taps,MCQ,
385,39,Water World: Review,Which water is salty?,River,Ocean,Lake,Pond,Ocean,MCQ,
386,39,Water World: Review,Water vapor changes into?,Sand,Smoke,Clouds,Rocks,Clouds,MCQ,
387,39,Water World: Review,Which should stay out of rivers?,Trash,Fish,Boats,Water,Trash,MCQ,
388,39,Water World: Review,Who should save water?,Everyone,Children,Farmers,Adults,Everyone,MCQ,
389,39,Water World: Review,Match the water body.,,,,,,Match,"[{""left"":""Ocean"",""right"":""Salt water""},{""left"":""River"",""right"":""Flowing water""},{""left"":""Lake"",""right"":""Still water""},{""left"":""Pond"",""right"":""Small water""}]"
390,39,Water World: Review,Match the water action.,,,,,,Match,"[{""left"":""Evaporation"",""right"":""Water vapor""},{""left"":""Condensation"",""right"":""Clouds""},{""left"":""Recycle"",""right"":""Reduce waste""},{""left"":""Close tap"",""right"":""Save water""}]"
391,40,Weather Station,Clouds float in the sky.,TRUE,FALSE,,,TRUE,MCQ,
392,40,Weather Station,Clouds are made of tiny water drops.,TRUE,FALSE,,,TRUE,MCQ,
393,40,Weather Station,Can clouds bring rain?,Yes,No,,,Yes,MCQ,
394,40,Weather Station,Where do clouds form?,Cave,Ground,Sky,Ocean,Sky,MCQ,
395,40,Weather Station,Which cloud is dark and rainy?,Fog,Cumulus,Cirrus,Rain cloud,Rain cloud,MCQ,
396,40,Weather Station,Which cloud is white and fluffy?,Fog,Storm cloud,Cirrus,Cumulus,Cumulus,MCQ,
397,40,Weather Station,Clouds are made from?,Dust,Water drops,Smoke,Sand,Water drops,MCQ,
398,40,Weather Station,What color are most fair-weather clouds?,White,Black,Red,Green,White,MCQ,
399,40,Weather Station,Match the cloud type.,,,,,,Match,"[{""left"":""Cumulus"",""right"":""Fluffy""},{""left"":""Rain cloud"",""right"":""Rain""},{""left"":""Cirrus"",""right"":""Thin""},{""left"":""Fog"",""right"":""Ground cloud""}]"
